Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Paddington,"Rutherford Sayre Park, 6871, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",NR,2015,2015-06-26,N,60635,Rutherford Sayre Park
Maleficent,,PG,2015,2015-06-30,Y,60607,"Bartelme, Mary Park"
The Lego Movie,"Willye B. White Park, 1610, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2015,2015-08-26,Y,60626,White (Willye B.) Park
Dolphin Tale 2,"Ridge Park, 1943, Gloucester, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",PG,2015,2015-06-19,Y,60643,Ridge Park
Big Hero 6,"Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-07-29,N/A,60641,Portage Park
Maleficent,"Rosenblum Park, 7547, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2015,2015-08-30,Y,60617,Rosenblum Park
The Croods,"Kells Recreational & Natural Play Area, Kells, The Municipal District of Callan — Thomastown, County Kilkenny, Leinster, Éire / Ireland",PG,2015,2015-07-22,Y,60624,Kells Playground Park
The Goonies,"Hiawatha Park, Orléans, Orléans West-Innes, Ottawa, Eastern Ontario, Ontario, Canada",PG,2015,2015-07-19,Y,60634,Hiawatha Park
X-Men: Days of Future Past,,PG-13,2015,2015-08-07,Y,60619,Meyering Playground Park
Footloose,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG,2015,2015-06-25,N/A,60640,Chase Park
Jurassic Park,,PG-13,2015,2015-08-04,Y,60607,"Bartelme, Mary Park"
Paddington,"Daniel Webster Park, 1357, South Loop, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG,2015,2015-07-21,Y,60605,Daniel Webster Park
Singin' in the Rain,"Harold Washington Park Playlot, South DuSable Lake Shore Drive, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",G,2015,2015-08-18,Y,60615,Harold Washington Playlot Park
Dead Poets Society,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-08-27,Y,60622,Wicker Park
Mrs. Doubtfire,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",NR,2015,2015-07-09,N,60622,Wicker Park
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Olympia park, Войковский район, Москва, Центральный федеральный округ, Россия",PG,2015,2015-06-24,N/A,60631,Olympia Park
A Bug's Life,"Children's Playground Park, Natchez Historic District, Natchez, Adams County, Mississippi, United States",G,2015,2015-08-11,N/A,60614,Adams Playground Park
Frozen,"Municipality of Harrison Park, Manitoba, Canada",PG,2015,2015-08-13,Y,60608,Harrison Park
The Boxtrolls,,PG,2015,2015-07-02,Y,60653,Ellis (Samuel) Park
UP,"West Lawn Park, 4233, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2015,2015-08-04,N/A,60629,West Lawn Park
The Fugitive,"Montgomery Park, Johannesburg Ward 88, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2109, South Africa",PG-13,2015,2015-07-28,Y,60606,"Ward, A. Montgomery Park"
Back to the Future Part II,"Independence Park, Parade Boulevard, Stadium Gardens, New Kingston, Saint Andrew, Surrey County, Jamaica",PG,2015,2015-06-12,N/A,60618,Independence Park
Get On Up,"West Pullman Park, 401, Andrews and Hurds Subdivision, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States",PG-13,2015,2015-07-23,Y,60628,West Pullman Park
The Color Purple,"Rosenblum Park, 7547, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2016,,Y,60649,Rosenblum Park
Inside Out,"Rutherford Sayre Park, 6871, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",PG,2016,,N/A,60635,Rutherford Sayre Park
Star Wars: The Force Awakens,"Pulaski Park, 1419, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",PG-13,2016,,Y,60622,Pulaski Park
Jurassic World,"Bessemer Park, Valley View, Cuyahoga County, Ohio, United States",PG-13,2016,,N/A,60617,Bessemer Park
October Sky,"Mayfair Park, Toledo, Lucas County, Ohio, 43612, United States",PG,2016,,N/A,60630,Mayfair Park
Zootopia,"Athletic Field Park, 3546, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2016,,N/A,60618,Athletic Field Park
Raiders of the Lost Ark,"Revere Park, Carney, Baltimore County, Maryland, 21234, United States",PG,2016,,Y,60618,Revere Park
Jurassic World,"Lake Shore Park, Saint Petersburg, Pinellas County, Florida, 33705, United States",PG-13,2016,,N/A,60611,Lake Shore Park
The SpongeBob Movie: Sponge Out of Water,"Nat King Cole Park, 361, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG,2016,,Y,60619,Nat King Cole Park
War Room,"Dawes Park, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, United States",PG,2016,,Y,60620,Dawes Park
Hotel Transylvania,,PG,2016,,Y,60660,Senn Playlot Park
E.T. The Extra-Terrestrial,"Midway Plaisance, 1130, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2016,,Y,60637,Midway Plaisance Park
Ant-Man,"Franklin Park, Leyden Township, Cook County, Illinois, United States",PG-13,2016,,Y,60623,Franklin Park
Ferris Bueller's Day Off,,PG-13,2016,,Y,60630,Wilson Frank J. Park
Car Wash ,"Lindblom Park, 6054, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2016,,N/A,60636,Lindblom Park
Lee Daniels' The Butler,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG-13,2016,,N/A,60637,Washington Park
Minions,"West Lawn Park, 4233, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2016,,N/A,60629,West Lawn Park
Teenage Mutant Ninja Turtles (2014),"Piotrowski Park, 4247, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG-13,2016,,Y,60623,Piotrowski Park
Frozen,"Bell Park, Geelong, City of Greater Geelong, Victoria, 3215, Australia",PG,2016,,Y,60634,Bell Park
Pixels,"Park No. 540, 2401, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG-13,2016,,Y,60616,Park No. 540
The Lego Movie,"Maggie Daley Park, 337, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60601, United States",PG,2016,,Y,60601,Maggie Daley Park
Shaun the Sheep,"Olympia park, Войковский район, Москва, Центральный федеральный округ, Россия",PG,2016,,Y,60631,Olympia Park
Star Trek (2009),"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2016,,Y,60622,Wicker Park
Ferris Bueller's Day Off,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG-13,2016,,Y,60614,Lincoln Park
Creed,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG-13,2016,,N/A,60637,Washington Park
Edward Scissorhands,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2016,,Y,60622,Wicker Park
West Side Story,"Harold Washington Park Playlot, South DuSable Lake Shore Drive, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",NR,2016,,Y,60615,Harold Washington Playlot Park
Gabo: La Magia de lo Real (Gabo: The Creation of Gabriel Garcia Marquez),"Loyola Park, 956, Linden Walk, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",NR,2016,,N,60626,Loyola Park
Jurassic World,"Ping Tom Memorial Park, 300, South Loop, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG-13,2016,,Y,60616,Ping Tom Memorial Park
Minions,"Calumet Park, Calumet Township, Cook County, Illinois, United States",PG,2016,,Y,60617,Calumet Park
Home,"Abbott Park, South Mackay, Mackay, Mackay Regional, Queensland, Australia",PG,2016,,Y,60628,Abbott Park
The Goonies,"Pottawattomie Park, 7340, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2016,,Y,60626,Pottawattomie Park
Angels in the Outfield,"Winnemac Park, 5100, Bowmanville, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG,2016,,Y,60625,Winnemac Park
The Good Dinosaur,"Riis Park, 6100, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Riis Park
Pan,"Chopin Park, 3420, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2016,,N/A,60641,Chopin Park
Zootopia,"Lake Shore Park, Saint Petersburg, Pinellas County, Florida, 33705, United States",G,2016,,N/A,60611,Lake Shore Park
Jurassic World,"Minuteman Park, 5940, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG-13,2016,,Y,60638,Minuteman Park
Brave,"Midway Plaisance, 1130, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2016,,N/A,60637,Midway Plaisance Park
The Peanuts Movie,,G,2016,,Y,60638,Normandy Playground Park
War Room,"Bradley Park, Wilmington, New Hanover County, North Carolina, 28403, United States",PG,2016,,Y,60617,Bradley Park
Inside Out,"Midway Plaisance, 1130, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2016,,N/A,60637,Midway Plaisance Park
Imagine That,"Washington Park, Fort Lauderdale, Broward County, Florida, United States",PG,2016,,N/A,60637,Washington Park
Jaws,"Jonquil Park, 1001, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2016,,Y,60614,Jonquil Park
Mission Impossible: Rogue Nation,"Garfield Park, 100, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG-13,2016,,Y,60624,Garfield Park
The Sandlot,"Oz Park, 2021, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2016,,Y,60614,Oz Park
Norm of the North,"Seward Park, Manhattan Community Board 3, Manhattan, New York County, New York, United States",PG,2016,,Y,60610,Seward Park
Hotel Transylvania 2,"Fuller Park, Chicago, Lake Township, Cook County, Illinois, United States",PG,2016,,Y,60609,Fuller Park
Despicable Me,"Ronan Park, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, United States",PG,2016,,Y,60625,Ronan Park
Teen Wolf,"Chase Park, Sneinton, City of Nottingham, East Midlands, England, NG2 4GT, United Kingdom",PG,2016,,N/A,60640,Chase Park
Chitty Chitty Bang Bang,,G,2016,,Y,60616,Burroughs (Margaret) Beach Park
Captain America: The First Avenger,"Jonquil Park, 1001, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2016,,Y,60614,Jonquil Park
Rookie of the Year,"Jonquil Park, 1001, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2016,,Y,60614,Jonquil Park
The Lego Movie,"Jensen Park, 4650, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2016,,Y,60625,Jensen Park
Grease,"Welles Park, 185, Glastonbury, Capitol Planning Region, Connecticut, 06033, United States",PG-13,2016,,Y,60625,Welles Park
Minions,"Senka Park, 5400, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2016,,Y,60629,Senka Park
The Martian,"Lake Shore Park, Saint Petersburg, Pinellas County, Florida, 33705, United States",PG-13,2016,,Y,60611,Lake Shore Park
Jurassic World ,"Lowe Playground, Fitchburg, Worcester County, Massachusetts, United States",PG-13,2016,,N/A,60609,Lowe Playground Park
Teenage Mutant Ninja Turtles (2014),"Amundsen Park, 6200, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG-13,2016,,Y,60639,Amundsen Park
Entre Les Murs,"Harold Washington Park Playlot, South DuSable Lake Shore Drive, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG-13,2016,,Y,60615,Harold Washington Playlot Park
Jailhouse Rock,"John Wilson Industrial Estate, South Tankerton, Tankerton, Canterbury, Kent, England, United Kingdom",NR,2016,,Y,60608,Wilson (John P.) Park
Raiders of the Lost Ark,"Oz Park, 2021, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2016,,Y,60614,Oz Park
San Andreas,"Euclid Park, Milwaukee, Milwaukee County, Wisconsin, United States",PG-13,2016,,Y,60628,Euclid Park
Hotel Transylvania 2,"West Lawn Park, 4233, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2016,,Y,60629,West Lawn Park
The Fugitive,"Lincoln Park, Wayne County, Michigan, 48146, United States",PG-13,2016,,Y,60614,Lincoln Park
Jurassic World,"Touhy-Herbert Park, 2106, West Haven, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",PG-13,2016,,Y,60612,Touhy-Herbert Park
Inside Out,"Kells Recreational & Natural Play Area, Kells, The Municipal District of Callan — Thomastown, County Kilkenny, Leinster, Éire / Ireland",PG,2016,,Y,60624,Kells Playground Park
Ferris Bueller's Day Off ,"Touhy Park, 7348, Glenwood Arts District, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2016,,N/A,60626,Touhy Park
Minions,"Cornell Square Park, 1809, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2016,,Y,60609,Cornell Square Park
The Peanuts Movie,"Fosco Park, 1312, Roosevelt Square, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",G,2016,,Y,60608,Fosco Park
Mermaids,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2016,,Y,60622,Wicker Park
A Bug's Life,"Maplewood Park, Hubbard Township, Trumbull County, Ohio, United States",PG,2016,,N/A,60647,Maplewood Park
Gabo: La Magia de lo Real (Gabo: The Creation of Gabriel Garcia Marquez),"Municipality of Harrison Park, Manitoba, Canada",NR,2016,,N,60608,Harrison Park
Goosebumps,"Ridge Park, 1943, Gloucester, Beacon Hill-Cyrville, Ottawa, Eastern Ontario, Ontario, Canada",PG,2016,,Y,60643,Ridge Park
Star Wars: The Force Awakens,"Sauganash Park, 5861, Sauganash, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG-13,2016,,Y,60646,Sauganash Park
Pitch Perfect 2,"Columbus Park, Manhattan Community Board 3, Manhattan, New York County, New York, 10013, United States",PG-13,2016,,Y,60644,Columbus Park
The Wizard of Oz,"Chicago Women's Park and Gardens, 1801, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",G,2016,,Y,60616,Chicago Women's Park and Gardens
Inside Out,"Children's Playground Park, Natchez Historic District, Natchez, Adams County, Mississippi, United States",PG,2016,,N/A,60614,Adams Playground Park
The Sandlot,,PG,2016,,Y,60607,"Bartelme, Mary Park"
Inside Out,"Lawler Park, 5210, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG,2016,,Y,60638,Lawler Park
Breakfast at Tiffany's,,NR,2016,,Y,60616,Burroughs (Margaret) Beach Park
Inside Out,"River Park, Saint Lucie County, Florida, 34983, United States",PG,2016,,Y,60625,River Park
Pixels,,PG-13,2016,,Y,60622,Commercial Club Playground
Jurassic World,"Austin Town Hall Park, 5610, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60644, United States",PG-13,2016,,Y,60644,Austin Town Hall Park
Dirty Dancing,"Aaron Ward Montgomery Bust, South Michigan Avenue, Dearborn Park, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG-13,2016,,Y,60606,Ward (Aaron Montgomery) Park
Daddy Day Care,"Avondale Park, 3516, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2016,,Y,60618,Avondale Park
The Mighty Ducks,"Davis Square Park, 4430, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2016,,Y,60609,Davis Square Park
Teenage Mutant Ninja Turtles (2014),,PG-13,2016,,Y,60609,Taylor-Lauridsen Playground Park
The Peanuts Movie,"Mann Park, 3055, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",G,2016,,Y,60633,Mann Park
A League of Their Own,"Gompers Park, 4222, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2016,,N/A,60630,Gompers Park
The Good Dinosaur,"Archer Park, 4901, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2016,,Y,60632,Archer Park
Beetlejuice,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2016,,Y,60622,Wicker Park
Dr. Seuss' The Lorax,"Midway Plaisance, 1130, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2016,,N/A,60637,Midway Plaisance Park
The Intern,"Aaron Ward Montgomery Bust, South Michigan Avenue, Dearborn Park, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG-13,2016,,Y,60606,Ward (Aaron Montgomery) Park
Club Frontera,"Calumet Park, Calumet Township, Cook County, Illinois, United States",NR,2016,,N,60617,Calumet Park
Ronaldo,"Hollywood Park, Bexar County, Texas, United States",PG-13,2016,,Y,60659,Hollywood Park
Max (2015),"Kosciuszko Park, 2532, Polish Village, Kosciuszko Park, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",PG,2016,,Y,60647,Kosciuszko Park
