Movie Name,Address,Rating,Date,Closed Captioning,Zip,Park Name
Breakfast at Tiffany's,"{""latitude"": ""41.841399"", ""longitude"": ""-87.609193"", ""human_address"": ""{\""address\"": \""3100 S. Lake Shore Dr.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",NR,2016-01-01,Y,60616,Burroughs (Margaret) Beach Park
Inside Out,"{""latitude"": ""41.973861"", ""longitude"": ""-87.701292"", ""human_address"": ""{\""address\"": \""5100 N. Francisco Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60625,River Park
Pixels,"{""latitude"": ""41.896879"", ""longitude"": ""-87.673798"", ""human_address"": ""{\""address\"": \""1845 W. Rice St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60622,Commercial Club Playground
Jurassic World,"{""latitude"": ""41.887277"", ""longitude"": ""-87.766268"", ""human_address"": ""{\""address\"": \""5610 W. Lake St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60644,Austin Town Hall Park
Dirty Dancing,"{""latitude"": ""41.892878"", ""longitude"": ""-87.640952"", ""human_address"": ""{\""address\"": \""630 N. Kingsbury St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60606,Ward (Aaron Montgomery) Park
Daddy Day Care,"{""latitude"": ""41.941088"", ""longitude"": ""-87.714"", ""human_address"": ""{\""address\"": \""3516 W. School St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60618,Avondale Park
The Mighty Ducks,"{""latitude"": ""41.813515"", ""longitude"": ""-87.666312"", ""human_address"": ""{\""address\"": \""4430 S. Marshfield Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60609,Davis Square Park
Teenage Mutant Ninja Turtles (2014),"{""latitude"": ""41.817588"", ""longitude"": ""-87.643286"", ""human_address"": ""{\""address\"": \""704 W. 42nd St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60609,Taylor-Lauridsen Playground Park
The Peanuts Movie,"{""latitude"": ""41.659159"", ""longitude"": ""-87.5502"", ""human_address"": ""{\""address\"": \""3035 E. 130th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",G,2016-01-01,Y,60633,Mann Park
A League of Their Own,"{""latitude"": ""41.97542"", ""longitude"": ""-87.734518"", ""human_address"": ""{\""address\"": \""4222 W. Foster Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60630,Gompers Park
The Good Dinosaur,"{""latitude"": ""41.803782"", ""longitude"": ""-87.735659"", ""human_address"": ""{\""address\"": \""4901 S. Kilbourn Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60632,Archer Park
Beetlejuice,"{""latitude"": ""41.90763"", ""longitude"": ""-87.677389"", ""human_address"": ""{\""address\"": \""1425 N. Damen Avenue\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60622,Wicker Park
Dr. Seuss' The Lorax,"{""human_address"": ""{\""address\"": \""1130 Midway Plaisance North\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60637,Midway Plaisance Park
The Intern,"{""latitude"": ""41.892878"", ""longitude"": ""-87.640952"", ""human_address"": ""{\""address\"": \""630 N. Kingsbury St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60606,Ward (Aaron Montgomery) Park
Club Frontera,"{""latitude"": ""41.717823"", ""longitude"": ""-87.531589"", ""human_address"": ""{\""address\"": \""9801 S. Avenue G\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",NR,2016-01-01,N,60617,Calumet Park
Ronaldo,"{""latitude"": ""41.988473"", ""longitude"": ""-87.71257"", ""human_address"": ""{\""address\"": \""3312 W. Thorndale Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60659,Hollywood Park
Max (2015),"{""latitude"": ""41.93101"", ""longitude"": ""-87.723287"", ""human_address"": ""{\""address\"": \""2732 N. Avers Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60647,Kosciuszko Park
Ghost,"{""latitude"": ""41.783375"", ""longitude"": ""-87.67402"", ""human_address"": ""{\""address\"": \""6054 S. Damen Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60636,Lindblom Park
Zootopia,"{""latitude"": ""41.857935"", ""longitude"": ""-87.622279"", ""human_address"": ""{\""address\"": \""1801 S. Indiana Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60616,Chicago Women's Park and Gardens
Guardians of the Galaxy,"{""latitude"": ""41.968581"", ""longitude"": ""-87.696593"", ""human_address"": ""{\""address\"": \""2708 W. Lawrence Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60625,Gross Park
Jurassic Park,"{""latitude"": ""41.929029"", ""longitude"": ""-87.653839"", ""human_address"": ""{\""address\"": \""1001 W. Wrightwood Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60614,Jonquil Park
Spaceballs,"{""latitude"": ""41.896208"", ""longitude"": ""-87.660751"", ""human_address"": ""{\""address\"": \""1330 W. Chicago Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60653,Eckhart Park
Sparkle (2012),"{""latitude"": ""41.790484"", ""longitude"": ""-87.634039"", ""human_address"": ""{\""address\"": \""5701 S. Shields Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,,60621,Sherwood Park
Jurassic World,"{""latitude"": ""41.906237"", ""longitude"": ""-87.730323"", ""human_address"": ""{\""address\"": \""4134 W. Hirsch St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60651,Kedvale Park
Les Demoiselles de Rochefort,"{""human_address"": ""{\""address\"": \""5800 N. Lake Shore Dr.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",G,2016-01-01,N,60660,Kathy Osterman Beach
Goosebumps,"{""latitude"": ""41.782258"", ""longitude"": ""-87.604362"", ""human_address"": ""{\""address\"": \""6200 S. Drexel Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60637,Harris Park
Maze Runner: The Scorch Trials,"{""latitude"": ""41.986333"", ""longitude"": ""-87.728537"", ""human_address"": ""{\""address\"": \""5801 N. Pulaski Rd.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60646,Peterson Park
Minions,"{""latitude"": ""41.813933"", ""longitude"": ""-87.611578"", ""human_address"": ""{\""address\"": \""4433 S. St. Lawrence Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60653,Armstrong Park
Rio 2,"{""latitude"": ""41.923288"", ""longitude"": ""-87.751205"", ""human_address"": ""{\""address\"": \""2318 N. Lavergne Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",G,2016-01-01,Y,60639,Blackhawk Park
Jurassic World,"{""latitude"": ""41.741345"", ""longitude"": ""-87.659988"", ""human_address"": ""{\""address\"": \""1440 W. 84th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60620,Foster Park
Pa! Por Mis Hijos Lo Que Sea (Dad),"{""latitude"": ""41.944504"", ""longitude"": ""-87.739651"", ""human_address"": ""{\""address\"": \""3501 N. Kilbourn Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",NR,2016-01-01,N,60641,Kilbourn Park
Pacific Rim,"{""latitude"": ""41.9657"", ""longitude"": ""-87.720608"", ""human_address"": ""{\""address\"": \""4650 N. Lawndale Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,,60625,Jensen Park
Zootopia,"{""human_address"": ""{\""address\"": \""1130 Midway Plaisance North\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60637,Midway Plaisance Park
UP,"{""latitude"": ""41.977688"", ""longitude"": ""-87.814434"", ""human_address"": ""{\""address\"": \""5430 N. Olcott Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60656,Oriole Park
Rocky,"{""latitude"": ""41.952657"", ""longitude"": ""-87.72507"", ""human_address"": ""{\""address\"": \""3945 N. Springfield Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60618,Independence Park
Minions,"{""latitude"": ""41.864392"", ""longitude"": ""-87.622376"", ""human_address"": ""{\""address\"": \""1357 S. Indiana\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",,2016-01-01,,60605,Daniel Webster Park
Lawrence of Arabia,"{""latitude"": ""41.89111"", ""longitude"": ""-87.6143"", ""human_address"": ""{\""address\"": \""500-5700 N. Lake Shore Drive\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60614,Lincoln Park
Jurassic World,"{""latitude"": ""41.721324"", ""longitude"": ""-87.648147"", ""human_address"": ""{\""address\"": \""965 W. 95th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60643,Oakdale Park
Jurassic World,"{""latitude"": ""41.699134"", ""longitude"": ""-87.542709"", ""human_address"": ""{\""address\"": \""3325 E. 108th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60617,Wolfe Playground Park
Ant-Man,"{""latitude"": ""41.742142"", ""longitude"": ""-87.66922"", ""human_address"": ""{\""address\"": \""8335 S. Honore St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60620,O'Hallaren Park
Finding Nemo,"{""latitude"": ""41.861916"", ""longitude"": ""-87.629097"", ""human_address"": ""{\""address\"": \""44 W. 15th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",G,2016-01-01,Y,60605,Cotton Tail Park
Creed,"{""latitude"": ""41.766242"", ""longitude"": ""-87.562783"", ""human_address"": ""{\""address\"": \""7059 S. South Shore Dr.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60649,South Shore Cultural Center
Sin Hijos (No Kids),"{""latitude"": ""41.836813"", ""longitude"": ""-87.731076"", ""human_address"": ""{\""address\"": \""4247 W. 31st St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",NR,2016-01-01,N,60623,Piotrowski Park
Ferris Bueller's Day Off,"{""latitude"": ""41.864392"", ""longitude"": ""-87.622376"", ""human_address"": ""{\""address\"": \""1357 S. Indiana\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60605,Daniel Webster Park
Zootopia,"{""latitude"": ""42.004309"", ""longitude"": ""-87.70461"", ""human_address"": ""{\""address\"": \""6748 N. Sacramento Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60645,Chippewa Park
Goosebumps,"{""latitude"": ""41.922768"", ""longitude"": ""-87.657146"", ""human_address"": ""{\""address\"": \""2250 N. Clifton Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60614,Trebes Park
Jurassic World,"{""latitude"": ""41.801881"", ""longitude"": ""-87.762183"", ""human_address"": ""{\""address\"": \""5010 W. 50th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60638,Vittum Park
Big Hero 6,"{""latitude"": ""41.952941"", ""longitude"": ""-87.785768"", ""human_address"": ""{\""address\"": \""6343 W. Irving Park Rd.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60634,Merrimac Park
Jurassic World,"{""latitude"": ""41.927985"", ""longitude"": ""-87.665809"", ""human_address"": ""{\""address\"": \""2534 N. Greenview Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60614,Wrightwood Park
Inside Out,"{""latitude"": ""41.77132"", ""longitude"": ""-87.702908"", ""human_address"": ""{\""address\"": \""6743 S. Kedzie Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60629,Marquette Park
Maze Runner: The Scorch Trials,"{""latitude"": ""41.902766"", ""longitude"": ""-87.701791"", ""human_address"": ""{\""address\"": \""1400 N. Sacramento Ave\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60622,Humboldt Park
Night at the Museum,"{""latitude"": ""41.879642"", ""longitude"": ""-87.650804"", ""human_address"": ""{\""address\"": \""115 S. Sangamon St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60607,"Bartelme, Mary Park"
The Martian,"{""latitude"": ""41.945407"", ""longitude"": ""-87.800259"", ""human_address"": ""{\""address\"": \""6935 W. Addison St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60634,Shabbona Park
"To Wong Foo, Thanks for Everything, Julie Newmar","{""human_address"": ""{\""address\"": \""5800 N. Lake Shore Dr.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60660,Kathy Osterman Beach
Vertigo,"{""latitude"": ""41.89111"", ""longitude"": ""-87.6143"", ""human_address"": ""{\""address\"": \""500-5700 N. Lake Shore Drive\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60614,Lincoln Park
The Sting,"{""latitude"": ""41.994711"", ""longitude"": ""-87.655536"", ""human_address"": ""{\""address\"": \""6205 N. Sheridan Rd.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,N,60660,Berger Park
Inside Out,"{""latitude"": ""41.929239"", ""longitude"": ""-87.712198"", ""human_address"": ""{\""address\"": \""2636 N. Kimball Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60647,Unity Playlot Park
Jurassic World,"{""latitude"": ""41.974286"", ""longitude"": ""-87.684226"", ""human_address"": ""{\""address\"": \""5100 N. Leavitt St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60625,Winnemac Park
The Hunger Games: Mockingjay - Part 2,"{""latitude"": ""41.763485"", ""longitude"": ""-87.63878"", ""human_address"": ""{\""address\"": \""513 W. 72nd St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60621,Hamilton Park
The Wizard of Oz,"{""latitude"": ""41.919045"", ""longitude"": ""-87.647303"", ""human_address"": ""{\""address\"": \""2021 N. Burling St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",G,2016-01-01,Y,60614,Oz Park
Best in Show,"{""latitude"": ""41.994711"", ""longitude"": ""-87.655536"", ""human_address"": ""{\""address\"": \""6205 N. Sheridan Rd.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,,60660,Berger Park
Inside Out,"{""latitude"": ""41.878517"", ""longitude"": ""-87.752765"", ""human_address"": ""{\""address\"": \""5085 W. Adams St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60644,Moore Park
Field of Dreams,"{""latitude"": ""41.919045"", ""longitude"": ""-87.647303"", ""human_address"": ""{\""address\"": \""2021 N. Burling St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60614,Oz Park
Inside Out,"{""latitude"": ""41.717305"", ""longitude"": ""-87.555391"", ""human_address"": ""{\""address\"": \""2820 E. 98th St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60617,Veterans' Memorial Park
Minions,"{""latitude"": ""42.019399"", ""longitude"": ""-87.671582"", ""human_address"": ""{\""address\"": \""1610 W. Howard\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,Y,60626,White (Willye B.) Park
Bridge of Spies,"{""latitude"": ""41.892878"", ""longitude"": ""-87.640952"", ""human_address"": ""{\""address\"": \""630 N. Kingsbury St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60606,Ward (Aaron Montgomery) Park
The Amazing Spider Man 2 (2014),"{""latitude"": ""41.734405"", ""longitude"": ""-87.573238"", ""human_address"": ""{\""address\"": \""8800 S. Clyde Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,,60617,Owens Park
Sin Hijos (No Kids),"{""latitude"": ""41.855228"", ""longitude"": ""-87.653947"", ""human_address"": ""{\""address\"": \""1119 W. Cullerton St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",NR,2016-01-01,N,60608,Dvorak Park
Beach Blanket Bingo,"{""human_address"": ""{\""address\"": \""5800 N. Lake Shore Dr.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",NR,2016-01-01,N,60660,Kathy Osterman Beach
The Wiz,"{""latitude"": ""41.766242"", ""longitude"": ""-87.562783"", ""human_address"": ""{\""address\"": \""7059 S. South Shore Dr.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",G,2016-01-01,Y,60649,South Shore Cultural Center
Poltergeist (2015),"{""latitude"": ""41.730111"", ""longitude"": ""-87.60948"", ""human_address"": ""{\""address\"": \""501 E. 90th Pl.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60619,Tuley Park
Jurassic World,"{""latitude"": ""41.726792"", ""longitude"": ""-87.654282"", ""human_address"": ""{\""address\"": \""1246 W. 92nd St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60620,Brainerd Park
Spare Parts,"{""latitude"": ""41.690007"", ""longitude"": ""-87.605916"", ""human_address"": ""{\""address\"": \""11255 S. Langley Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60628,Langley Playlot Park
The Goonies,"{""latitude"": ""41.946538"", ""longitude"": ""-87.715942"", ""human_address"": ""{\""address\"": \""3546 W. Addison St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60618,Athletic Field Park
"Movies in the Parks is Chicago's favorite summertime tradition, bringing big-screen entertainment to a park near you!","{""latitude"": ""41.790068"", ""longitude"": ""-87.654765"", ""human_address"": ""{\""address\"": \""5727 S. Racine Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60621,Moran Playground Park
Jurassic World,"{""latitude"": ""41.849847"", ""longitude"": ""-87.716566"", ""human_address"": ""{\""address\"": \""3660 W. 23rd St.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60623,Shedd Park
Teenage Mutant Ninja Turtles (2014),"{""latitude"": ""41.824833"", ""longitude"": ""-87.607322"", ""human_address"": ""{\""address\"": \""3858 S. Cottage Grove Avenue\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60653,Mandrake Park
Jurassic World,"{""latitude"": ""41.800598"", ""longitude"": ""-87.584362"", ""human_address"": ""{\""address\"": \""5200 S. Hyde Park Blvd.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG-13,2016-01-01,Y,60615,Harold Washington Playlot Park
Grease,"{""latitude"": ""41.952657"", ""longitude"": ""-87.72507"", ""human_address"": ""{\""address\"": \""3945 N. Springfield Ave.\"", \""city\"": \""Chicago\"", \""state\"": \""IL\"", \""zip\"": \""\""}""}",PG,2016-01-01,,60618,Independence Park
